frame	subF	slot	rnti	firstSym	numSym	type	tddMode	retxNum	ccId
56	3	2	0	13	1	2	2	0	0
56	3	3	0	13	1	2	2	0	0
56	4	0	0	13	1	2	2	0	0
56	4	1	0	13	1	2	2	0	0
56	4	2	0	13	1	2	2	0	0
56	4	3	0	13	1	2	2	0	0
56	5	0	0	13	1	2	2	0	0
56	5	1	0	13	1	2	2	0	0
56	5	2	0	13	1	2	2	0	0
56	5	3	0	13	1	2	2	0	0
56	6	0	0	13	1	2	2	0	0
56	6	1	0	13	1	2	2	0	0
56	6	2	0	13	1	2	2	0	0
56	6	3	0	13	1	2	2	0	0
56	7	0	0	13	1	2	2	0	0
56	7	1	0	13	1	2	2	0	0
56	7	2	0	13	1	2	2	0	0
56	7	3	0	13	1	2	2	0	0
56	8	0	0	13	1	2	2	0	0
56	8	1	0	13	1	2	2	0	0
56	8	2	0	13	1	2	2	0	0
56	8	3	0	13	1	2	2	0	0
56	9	0	0	13	1	2	2	0	0
56	9	1	0	13	1	2	2	0	0
56	9	2	0	13	1	2	2	0	0
56	9	3	0	13	1	2	2	0	0
57	0	0	0	13	1	2	2	0	0
57	0	1	0	13	1	2	2	0	0
57	0	2	0	13	1	2	2	0	0
57	0	3	0	13	1	2	2	0	0
57	1	0	0	13	1	2	2	0	0
57	1	1	0	13	1	2	2	0	0
57	1	2	0	13	1	2	2	0	0
57	1	3	0	13	1	2	2	0	0
57	2	0	0	13	1	2	2	0	0
57	2	1	0	13	1	2	2	0	0
57	2	2	0	13	1	2	2	0	0
57	2	3	0	13	1	2	2	0	0
57	3	0	0	13	1	2	2	0	0
57	3	1	0	13	1	2	2	0	0
57	3	2	0	13	1	2	2	0	0
57	3	3	0	13	1	2	2	0	0
57	4	0	0	13	1	2	2	0	0
57	4	1	0	13	1	2	2	0	0
57	4	2	0	13	1	2	2	0	0
57	4	3	0	13	1	2	2	0	0
57	5	0	0	13	1	2	2	0	0
57	5	1	0	13	1	2	2	0	0
57	5	2	0	13	1	2	2	0	0
57	5	3	0	13	1	2	2	0	0
57	6	0	0	13	1	2	2	0	0
57	6	1	0	13	1	2	2	0	0
57	6	2	0	13	1	2	2	0	0
57	6	3	0	13	1	2	2	0	0
57	7	0	0	13	1	2	2	0	0
57	7	1	0	13	1	2	2	0	0
57	7	2	0	13	1	2	2	0	0
57	7	3	0	13	1	2	2	0	0
57	8	0	0	13	1	2	2	0	0
57	8	1	0	13	1	2	2	0	0
57	8	2	0	13	1	2	2	0	0
57	8	3	0	13	1	2	2	0	0
57	9	0	0	13	1	2	2	0	0
57	9	1	0	13	1	2	2	0	0
57	9	2	0	13	1	2	2	0	0
57	9	3	0	13	1	2	2	0	0
58	0	0	0	13	1	2	2	0	0
58	0	1	0	13	1	2	2	0	0
58	0	2	0	13	1	2	2	0	0
58	0	3	0	13	1	2	2	0	0
58	1	0	0	13	1	2	2	0	0
58	1	1	0	13	1	2	2	0	0
58	1	2	0	13	1	2	2	0	0
58	1	3	0	13	1	2	2	0	0
58	2	0	0	13	1	2	2	0	0
58	2	1	0	13	1	2	2	0	0
58	2	2	0	13	1	2	2	0	0
58	2	3	0	13	1	2	2	0	0
58	3	0	0	13	1	2	2	0	0
58	3	1	0	13	1	2	2	0	0
58	3	2	0	13	1	2	2	0	0
58	3	3	0	13	1	2	2	0	0
58	4	0	0	13	1	2	2	0	0
58	4	1	0	13	1	2	2	0	0
58	4	2	0	13	1	2	2	0	0
58	4	3	0	13	1	2	2	0	0
58	5	0	0	13	1	2	2	0	0
58	5	1	0	13	1	2	2	0	0
58	5	2	0	13	1	2	2	0	0
58	5	3	0	13	1	2	2	0	0
58	6	0	0	13	1	2	2	0	0
58	6	1	0	13	1	2	2	0	0
58	6	2	0	13	1	2	2	0	0
58	6	3	0	13	1	2	2	0	0
58	7	0	0	13	1	2	2	0	0
58	7	1	0	13	1	2	2	0	0
58	7	2	0	13	1	2	2	0	0
58	7	3	0	13	1	2	2	0	0
58	8	0	0	13	1	2	2	0	0
58	8	1	0	13	1	2	2	0	0
58	8	2	0	13	1	2	2	0	0
58	8	3	0	13	1	2	2	0	0
58	9	0	0	13	1	2	2	0	0
58	9	1	0	13	1	2	2	0	0
58	9	2	0	13	1	2	2	0	0
58	9	3	0	13	1	2	2	0	0
59	0	0	0	13	1	2	2	0	0
59	0	1	0	13	1	2	2	0	0
59	0	2	0	13	1	2	2	0	0
59	0	3	0	13	1	2	2	0	0
59	1	0	0	13	1	2	2	0	0
59	1	1	0	13	1	2	2	0	0
59	1	2	0	13	1	2	2	0	0
59	1	3	0	13	1	2	2	0	0
59	2	0	0	13	1	2	2	0	0
59	2	1	0	13	1	2	2	0	0
59	2	2	0	13	1	2	2	0	0
59	2	3	0	13	1	2	2	0	0
59	3	0	0	13	1	2	2	0	0
59	3	1	0	13	1	2	2	0	0
59	3	2	0	13	1	2	2	0	0
59	3	3	0	13	1	2	2	0	0
59	4	0	0	13	1	2	2	0	0
59	4	1	0	13	1	2	2	0	0
59	4	2	0	13	1	2	2	0	0
59	4	3	0	13	1	2	2	0	0
59	5	0	0	13	1	2	2	0	0
59	5	1	0	13	1	2	2	0	0
59	5	2	0	13	1	2	2	0	0
59	5	3	0	13	1	2	2	0	0
59	6	0	0	13	1	2	2	0	0
59	6	1	0	13	1	2	2	0	0
59	6	2	0	13	1	2	2	0	0
59	6	3	0	13	1	2	2	0	0
59	7	0	0	13	1	2	2	0	0
59	7	1	0	13	1	2	2	0	0
59	7	2	0	13	1	2	2	0	0
59	7	3	0	13	1	2	2	0	0
59	8	0	0	13	1	2	2	0	0
59	8	1	0	13	1	2	2	0	0
59	8	2	0	13	1	2	2	0	0
59	8	3	0	13	1	2	2	0	0
59	9	0	0	13	1	2	2	0	0
59	9	1	0	13	1	2	2	0	0
59	9	2	0	13	1	2	2	0	0
59	9	3	0	13	1	2	2	0	0
60	0	0	0	13	1	2	2	0	0
60	0	1	0	13	1	2	2	0	0
60	0	2	0	13	1	2	2	0	0
60	0	3	0	13	1	2	2	0	0
60	1	0	0	13	1	2	2	0	0
60	1	1	0	13	1	2	2	0	0
60	1	2	0	13	1	2	2	0	0
60	1	3	0	13	1	2	2	0	0
60	2	0	0	13	1	2	2	0	0
60	2	1	0	13	1	2	2	0	0
60	2	2	0	13	1	2	2	0	0
60	2	3	0	13	1	2	2	0	0
60	3	0	0	13	1	2	2	0	0
60	3	1	0	13	1	2	2	0	0
60	3	2	0	13	1	2	2	0	0
60	3	3	0	13	1	2	2	0	0
60	4	0	0	13	1	2	2	0	0
60	4	1	0	13	1	2	2	0	0
60	4	2	0	13	1	2	2	0	0
60	4	3	0	13	1	2	2	0	0
60	5	0	0	13	1	2	2	0	0
60	5	1	0	13	1	2	2	0	0
60	5	2	0	13	1	2	2	0	0
60	5	3	0	13	1	2	2	0	0
60	6	0	0	13	1	2	2	0	0
60	6	1	0	13	1	2	2	0	0
60	6	2	0	13	1	2	2	0	0
60	6	3	0	13	1	2	2	0	0
60	7	0	0	13	1	2	2	0	0
60	7	1	0	13	1	2	2	0	0
60	7	2	0	13	1	2	2	0	0
60	7	3	0	13	1	2	2	0	0
60	8	0	0	13	1	2	2	0	0
60	8	1	0	13	1	2	2	0	0
60	8	2	0	13	1	2	2	0	0
60	8	3	0	13	1	2	2	0	0
60	9	0	0	13	1	2	2	0	0
60	9	1	0	13	1	2	2	0	0
60	9	2	0	13	1	2	2	0	0
60	9	3	0	13	1	2	2	0	0
61	0	0	0	13	1	2	2	0	0
61	0	1	0	13	1	2	2	0	0
61	0	2	0	13	1	2	2	0	0
61	0	3	0	13	1	2	2	0	0
61	1	0	0	13	1	2	2	0	0
61	1	1	0	13	1	2	2	0	0
61	1	2	0	13	1	2	2	0	0
61	1	3	0	13	1	2	2	0	0
61	2	0	0	13	1	2	2	0	0
61	2	1	0	13	1	2	2	0	0
61	2	2	0	13	1	2	2	0	0
61	2	3	0	13	1	2	2	0	0
61	3	0	0	13	1	2	2	0	0
61	3	1	0	13	1	2	2	0	0
61	3	2	0	13	1	2	2	0	0
61	3	3	0	13	1	2	2	0	0
61	4	0	0	13	1	2	2	0	0
61	4	1	0	13	1	2	2	0	0
61	4	2	0	13	1	2	2	0	0
61	4	3	0	13	1	2	2	0	0
61	5	0	0	13	1	2	2	0	0
61	5	1	0	13	1	2	2	0	0
61	5	2	0	13	1	2	2	0	0
61	5	3	0	13	1	2	2	0	0
61	6	0	0	13	1	2	2	0	0
61	6	1	0	13	1	2	2	0	0
61	6	2	0	13	1	2	2	0	0
61	6	3	0	13	1	2	2	0	0
61	7	0	0	13	1	2	2	0	0
61	7	1	0	13	1	2	2	0	0
61	7	2	0	13	1	2	2	0	0
61	7	3	0	13	1	2	2	0	0
61	8	0	0	13	1	2	2	0	0
61	8	1	0	13	1	2	2	0	0
61	8	2	0	13	1	2	2	0	0
61	8	3	0	13	1	2	2	0	0
61	9	0	0	13	1	2	2	0	0
61	9	1	0	13	1	2	2	0	0
61	9	2	0	13	1	2	2	0	0
61	9	3	0	13	1	2	2	0	0
62	0	0	0	13	1	2	2	0	0
62	0	1	0	13	1	2	2	0	0
62	0	2	0	13	1	2	2	0	0
62	0	3	0	13	1	2	2	0	0
62	1	0	0	13	1	2	2	0	0
62	1	1	0	13	1	2	2	0	0
62	1	2	0	13	1	2	2	0	0
62	1	3	0	13	1	2	2	0	0
62	2	0	0	13	1	2	2	0	0
62	2	1	0	13	1	2	2	0	0
62	2	2	0	13	1	2	2	0	0
62	2	3	0	13	1	2	2	0	0
62	3	0	0	13	1	2	2	0	0
62	3	1	0	13	1	2	2	0	0
62	3	2	0	13	1	2	2	0	0
62	3	3	0	13	1	2	2	0	0
62	4	0	0	13	1	2	2	0	0
62	4	1	0	13	1	2	2	0	0
62	4	2	0	13	1	2	2	0	0
62	4	3	0	13	1	2	2	0	0
62	5	0	0	13	1	2	2	0	0
62	5	1	0	13	1	2	2	0	0
62	5	2	0	13	1	2	2	0	0
62	5	3	0	13	1	2	2	0	0
62	6	0	0	13	1	2	2	0	0
62	6	1	0	13	1	2	2	0	0
62	6	2	0	13	1	2	2	0	0
62	6	3	0	13	1	2	2	0	0
62	7	0	0	13	1	2	2	0	0
62	7	1	0	13	1	2	2	0	0
62	7	2	0	13	1	2	2	0	0
62	7	3	0	13	1	2	2	0	0
62	8	0	0	13	1	2	2	0	0
62	8	1	0	13	1	2	2	0	0
62	8	2	0	13	1	2	2	0	0
62	8	3	0	13	1	2	2	0	0
62	9	0	0	13	1	2	2	0	0
62	9	1	0	13	1	2	2	0	0
62	9	2	0	13	1	2	2	0	0
62	9	3	0	13	1	2	2	0	0
63	0	0	0	13	1	2	2	0	0
63	0	1	0	13	1	2	2	0	0
63	0	2	0	13	1	2	2	0	0
63	0	3	0	13	1	2	2	0	0
63	1	0	0	13	1	2	2	0	0
63	1	1	0	13	1	2	2	0	0
63	1	2	0	13	1	2	2	0	0
63	1	3	0	13	1	2	2	0	0
63	2	0	0	13	1	2	2	0	0
63	2	1	0	13	1	2	2	0	0
63	2	2	0	13	1	2	2	0	0
63	2	3	0	13	1	2	2	0	0
63	3	0	0	13	1	2	2	0	0
63	3	1	0	13	1	2	2	0	0
63	3	2	0	13	1	2	2	0	0
63	3	3	0	13	1	2	2	0	0
63	4	0	0	13	1	2	2	0	0
63	4	1	0	13	1	2	2	0	0
63	4	2	0	13	1	2	2	0	0
63	4	3	0	13	1	2	2	0	0
63	5	0	0	13	1	2	2	0	0
63	5	1	0	13	1	2	2	0	0
63	5	2	0	13	1	2	2	0	0
63	5	3	0	13	1	2	2	0	0
63	6	0	0	13	1	2	2	0	0
63	6	1	0	13	1	2	2	0	0
63	6	2	0	13	1	2	2	0	0
63	6	3	0	13	1	2	2	0	0
63	7	0	0	13	1	2	2	0	0
63	7	1	0	13	1	2	2	0	0
63	7	2	0	13	1	2	2	0	0
63	7	3	0	13	1	2	2	0	0
63	8	0	0	13	1	2	2	0	0
63	8	1	0	13	1	2	2	0	0
63	8	2	0	13	1	2	2	0	0
63	8	3	0	13	1	2	2	0	0
63	9	0	0	13	1	2	2	0	0
63	9	1	0	13	1	2	2	0	0
63	9	2	0	13	1	2	2	0	0
63	9	3	0	13	1	2	2	0	0
64	0	0	0	13	1	2	2	0	0
64	0	1	0	13	1	2	2	0	0
64	0	2	0	13	1	2	2	0	0
64	0	3	0	13	1	2	2	0	0
64	1	0	0	13	1	2	2	0	0
64	1	1	0	13	1	2	2	0	0
64	1	2	0	13	1	2	2	0	0
64	1	3	0	13	1	2	2	0	0
64	2	0	0	13	1	2	2	0	0
64	2	1	0	13	1	2	2	0	0
64	2	2	0	13	1	2	2	0	0
64	2	3	0	13	1	2	2	0	0
64	3	0	0	13	1	2	2	0	0
64	3	1	0	13	1	2	2	0	0
64	3	2	0	13	1	2	2	0	0
64	3	3	0	13	1	2	2	0	0
64	4	0	0	13	1	2	2	0	0
64	4	1	0	13	1	2	2	0	0
64	4	2	0	13	1	2	2	0	0
64	4	3	0	13	1	2	2	0	0
64	5	0	0	13	1	2	2	0	0
64	5	1	0	13	1	2	2	0	0
64	5	2	0	13	1	2	2	0	0
64	5	3	0	13	1	2	2	0	0
64	6	0	0	13	1	2	2	0	0
64	6	1	0	13	1	2	2	0	0
64	6	2	0	13	1	2	2	0	0
64	6	3	0	13	1	2	2	0	0
64	7	0	0	13	1	2	2	0	0
64	7	1	0	13	1	2	2	0	0
64	7	2	0	13	1	2	2	0	0
64	7	3	0	13	1	2	2	0	0
64	8	0	0	13	1	2	2	0	0
64	8	1	0	13	1	2	2	0	0
64	8	2	0	13	1	2	2	0	0
64	8	3	0	13	1	2	2	0	0
64	9	0	0	13	1	2	2	0	0
64	9	1	0	13	1	2	2	0	0
64	9	2	0	13	1	2	2	0	0
64	9	3	0	13	1	2	2	0	0
65	0	0	0	13	1	2	2	0	0
65	0	1	0	13	1	2	2	0	0
65	0	2	0	13	1	2	2	0	0
65	0	3	0	13	1	2	2	0	0
65	1	0	0	13	1	2	2	0	0
65	1	1	0	13	1	2	2	0	0
65	1	2	0	13	1	2	2	0	0
65	1	3	0	13	1	2	2	0	0
65	2	0	0	13	1	2	2	0	0
65	2	1	0	13	1	2	2	0	0
65	2	2	0	13	1	2	2	0	0
65	2	3	0	13	1	2	2	0	0
65	3	0	0	13	1	2	2	0	0
65	3	1	0	13	1	2	2	0	0
65	3	2	0	13	1	2	2	0	0
65	3	3	0	13	1	2	2	0	0
65	4	0	0	13	1	2	2	0	0
65	4	1	0	13	1	2	2	0	0
65	4	2	0	13	1	2	2	0	0
65	4	3	0	13	1	2	2	0	0
65	5	0	0	13	1	2	2	0	0
65	5	1	0	13	1	2	2	0	0
65	5	2	0	13	1	2	2	0	0
65	5	3	0	13	1	2	2	0	0
65	6	0	0	13	1	2	2	0	0
65	6	1	0	13	1	2	2	0	0
65	6	2	0	13	1	2	2	0	0
65	6	3	0	13	1	2	2	0	0
65	7	0	0	13	1	2	2	0	0
65	7	1	0	13	1	2	2	0	0
65	7	2	0	13	1	2	2	0	0
65	7	3	0	13	1	2	2	0	0
65	8	0	0	13	1	2	2	0	0
65	8	1	0	13	1	2	2	0	0
65	8	2	0	13	1	2	2	0	0
65	8	3	0	13	1	2	2	0	0
65	9	0	0	13	1	2	2	0	0
65	9	1	0	13	1	2	2	0	0
65	9	2	0	13	1	2	2	0	0
65	9	3	0	13	1	2	2	0	0
66	0	0	0	13	1	2	2	0	0
66	0	1	0	13	1	2	2	0	0
66	0	2	0	13	1	2	2	0	0
66	0	3	0	13	1	2	2	0	0
66	1	0	0	13	1	2	2	0	0
66	1	1	0	13	1	2	2	0	0
66	1	2	0	13	1	2	2	0	0
66	1	3	0	13	1	2	2	0	0
66	2	0	0	13	1	2	2	0	0
66	2	1	0	13	1	2	2	0	0
66	2	2	0	13	1	2	2	0	0
66	2	3	0	13	1	2	2	0	0
66	3	0	0	13	1	2	2	0	0
66	3	1	0	13	1	2	2	0	0
66	3	2	0	13	1	2	2	0	0
66	3	3	0	13	1	2	2	0	0
66	4	0	0	13	1	2	2	0	0
66	4	1	0	13	1	2	2	0	0
66	4	2	0	13	1	2	2	0	0
66	4	3	0	13	1	2	2	0	0
66	5	0	0	13	1	2	2	0	0
66	5	1	0	13	1	2	2	0	0
66	5	2	0	13	1	2	2	0	0
66	5	3	0	13	1	2	2	0	0
66	6	0	0	13	1	2	2	0	0
66	6	1	0	13	1	2	2	0	0
66	6	2	0	13	1	2	2	0	0
66	6	3	0	13	1	2	2	0	0
66	7	0	0	13	1	2	2	0	0
66	7	1	0	13	1	2	2	0	0
66	7	2	0	13	1	2	2	0	0
66	7	3	0	13	1	2	2	0	0
66	8	0	0	13	1	2	2	0	0
66	8	1	0	13	1	2	2	0	0
66	8	2	0	13	1	2	2	0	0
66	8	3	0	13	1	2	2	0	0
66	9	0	0	13	1	2	2	0	0
66	9	1	0	13	1	2	2	0	0
66	9	2	0	13	1	2	2	0	0
66	9	3	0	13	1	2	2	0	0
67	0	0	0	13	1	2	2	0	0
67	0	1	0	13	1	2	2	0	0
67	0	2	0	13	1	2	2	0	0
67	0	3	0	13	1	2	2	0	0
67	1	0	0	13	1	2	2	0	0
67	1	1	0	13	1	2	2	0	0
67	1	2	0	13	1	2	2	0	0
67	1	3	0	13	1	2	2	0	0
67	2	0	0	13	1	2	2	0	0
67	2	1	0	13	1	2	2	0	0
67	2	2	0	13	1	2	2	0	0
67	2	3	0	13	1	2	2	0	0
67	3	0	0	13	1	2	2	0	0
67	3	1	0	13	1	2	2	0	0
67	3	2	0	13	1	2	2	0	0
67	3	3	0	13	1	2	2	0	0
67	4	0	0	13	1	2	2	0	0
67	4	1	0	13	1	2	2	0	0
67	4	2	0	13	1	2	2	0	0
67	4	3	0	13	1	2	2	0	0
67	5	0	0	13	1	2	2	0	0
67	5	1	0	13	1	2	2	0	0
67	5	2	0	13	1	2	2	0	0
67	5	3	0	13	1	2	2	0	0
67	6	0	0	13	1	2	2	0	0
67	6	1	0	13	1	2	2	0	0
67	6	2	0	13	1	2	2	0	0
67	6	3	0	13	1	2	2	0	0
67	7	0	0	13	1	2	2	0	0
67	7	1	0	13	1	2	2	0	0
67	7	2	0	13	1	2	2	0	0
67	7	3	0	13	1	2	2	0	0
67	8	0	0	13	1	2	2	0	0
67	8	1	0	13	1	2	2	0	0
67	8	2	0	13	1	2	2	0	0
67	8	3	0	13	1	2	2	0	0
67	9	0	0	13	1	2	2	0	0
67	9	1	0	13	1	2	2	0	0
67	9	2	0	13	1	2	2	0	0
67	9	3	0	13	1	2	2	0	0
68	0	0	0	13	1	2	2	0	0
68	0	1	0	13	1	2	2	0	0
68	0	2	0	13	1	2	2	0	0
68	0	3	0	13	1	2	2	0	0
68	1	0	0	13	1	2	2	0	0
68	1	1	0	13	1	2	2	0	0
68	1	2	0	13	1	2	2	0	0
68	1	3	0	13	1	2	2	0	0
68	2	0	0	13	1	2	2	0	0
68	2	1	0	13	1	2	2	0	0
68	2	2	0	13	1	2	2	0	0
68	2	3	0	13	1	2	2	0	0
68	3	0	0	13	1	2	2	0	0
68	3	1	0	13	1	2	2	0	0
68	3	2	0	13	1	2	2	0	0
68	3	3	0	13	1	2	2	0	0
68	4	0	0	13	1	2	2	0	0
68	4	1	0	13	1	2	2	0	0
68	4	2	0	13	1	2	2	0	0
68	4	3	0	13	1	2	2	0	0
68	5	0	0	13	1	2	2	0	0
68	5	1	0	13	1	2	2	0	0
68	5	2	0	13	1	2	2	0	0
68	5	3	0	13	1	2	2	0	0
68	6	0	0	13	1	2	2	0	0
68	6	1	0	13	1	2	2	0	0
68	6	2	0	13	1	2	2	0	0
68	6	3	0	13	1	2	2	0	0
68	7	0	0	13	1	2	2	0	0
68	7	1	0	13	1	2	2	0	0
68	7	2	0	13	1	2	2	0	0
68	7	3	0	13	1	2	2	0	0
68	8	0	0	13	1	2	2	0	0
68	8	1	0	13	1	2	2	0	0
68	8	2	0	13	1	2	2	0	0
68	8	3	0	13	1	2	2	0	0
68	9	0	0	13	1	2	2	0	0
68	9	1	0	13	1	2	2	0	0
68	9	2	0	13	1	2	2	0	0
68	9	3	0	13	1	2	2	0	0
69	0	0	0	13	1	2	2	0	0
69	0	1	0	13	1	2	2	0	0
69	0	2	0	13	1	2	2	0	0
69	0	3	0	13	1	2	2	0	0
69	1	0	0	13	1	2	2	0	0
69	1	1	0	13	1	2	2	0	0
69	1	2	0	13	1	2	2	0	0
69	1	3	0	13	1	2	2	0	0
69	2	0	0	13	1	2	2	0	0
69	2	1	0	13	1	2	2	0	0
69	2	2	0	13	1	2	2	0	0
69	2	3	0	13	1	2	2	0	0
69	3	0	0	13	1	2	2	0	0
69	3	1	0	13	1	2	2	0	0
69	3	2	0	13	1	2	2	0	0
69	3	3	0	13	1	2	2	0	0
69	4	0	0	13	1	2	2	0	0
69	4	1	0	13	1	2	2	0	0
69	4	2	0	13	1	2	2	0	0
69	4	3	0	13	1	2	2	0	0
69	5	0	0	13	1	2	2	0	0
69	5	1	0	13	1	2	2	0	0
69	5	2	0	13	1	2	2	0	0
69	5	3	0	13	1	2	2	0	0
69	6	0	0	13	1	2	2	0	0
69	6	1	0	13	1	2	2	0	0
69	6	2	0	13	1	2	2	0	0
69	6	3	0	13	1	2	2	0	0
69	7	0	0	13	1	2	2	0	0
69	7	1	0	13	1	2	2	0	0
69	7	2	0	13	1	2	2	0	0
69	7	3	0	13	1	2	2	0	0
69	8	0	0	13	1	2	2	0	0
69	8	1	0	13	1	2	2	0	0
69	8	2	0	13	1	2	2	0	0
69	8	3	0	13	1	2	2	0	0
69	9	0	0	13	1	2	2	0	0
69	9	1	0	13	1	2	2	0	0
69	9	2	0	13	1	2	2	0	0
69	9	3	0	13	1	2	2	0	0
70	0	0	0	13	1	2	2	0	0
70	0	1	0	13	1	2	2	0	0
70	0	2	0	13	1	2	2	0	0
70	0	3	0	13	1	2	2	0	0
70	1	0	0	13	1	2	2	0	0
70	1	1	0	13	1	2	2	0	0
70	1	2	0	13	1	2	2	0	0
70	1	3	0	13	1	2	2	0	0
70	2	0	0	13	1	2	2	0	0
70	2	1	0	13	1	2	2	0	0
70	2	2	0	13	1	2	2	0	0
70	2	3	0	13	1	2	2	0	0
70	3	0	0	13	1	2	2	0	0
70	3	1	0	13	1	2	2	0	0
70	3	2	0	13	1	2	2	0	0
70	3	3	0	13	1	2	2	0	0
70	4	0	0	13	1	2	2	0	0
70	4	1	0	13	1	2	2	0	0
70	4	2	0	13	1	2	2	0	0
70	4	3	0	13	1	2	2	0	0
70	5	0	0	13	1	2	2	0	0
70	5	1	0	13	1	2	2	0	0
70	5	2	0	13	1	2	2	0	0
70	5	3	0	13	1	2	2	0	0
70	6	0	0	13	1	2	2	0	0
70	6	1	0	13	1	2	2	0	0
70	6	2	0	13	1	2	2	0	0
70	6	3	0	13	1	2	2	0	0
70	7	0	0	13	1	2	2	0	0
70	7	1	0	13	1	2	2	0	0
70	7	2	0	13	1	2	2	0	0
70	7	3	0	13	1	2	2	0	0
70	8	0	0	13	1	2	2	0	0
70	8	1	0	13	1	2	2	0	0
70	8	2	0	13	1	2	2	0	0
70	8	3	0	13	1	2	2	0	0
70	9	0	0	13	1	2	2	0	0
70	9	1	0	13	1	2	2	0	0
70	9	2	0	13	1	2	2	0	0
70	9	3	0	13	1	2	2	0	0
71	0	0	0	13	1	2	2	0	0
71	0	1	0	13	1	2	2	0	0
71	0	2	0	13	1	2	2	0	0
71	0	3	0	13	1	2	2	0	0
71	1	0	0	13	1	2	2	0	0
71	1	1	0	13	1	2	2	0	0
71	1	2	0	13	1	2	2	0	0
71	1	3	0	13	1	2	2	0	0
71	2	0	0	13	1	2	2	0	0
71	2	1	0	13	1	2	2	0	0
71	2	2	0	13	1	2	2	0	0
71	2	3	0	13	1	2	2	0	0
71	3	0	0	13	1	2	2	0	0
71	3	1	0	13	1	2	2	0	0
71	3	2	0	13	1	2	2	0	0
71	3	3	0	13	1	2	2	0	0
71	4	0	0	13	1	2	2	0	0
71	4	1	0	13	1	2	2	0	0
71	4	2	0	13	1	2	2	0	0
71	4	3	0	13	1	2	2	0	0
71	5	0	0	13	1	2	2	0	0
71	5	1	0	13	1	2	2	0	0
71	5	2	0	13	1	2	2	0	0
71	5	3	0	13	1	2	2	0	0
71	6	0	0	13	1	2	2	0	0
71	6	1	0	13	1	2	2	0	0
71	6	2	0	13	1	2	2	0	0
71	6	3	0	13	1	2	2	0	0
71	7	0	0	13	1	2	2	0	0
71	7	1	0	13	1	2	2	0	0
71	7	2	0	13	1	2	2	0	0
71	7	3	0	13	1	2	2	0	0
71	8	0	0	13	1	2	2	0	0
71	8	1	0	13	1	2	2	0	0
71	8	2	0	13	1	2	2	0	0
71	8	3	0	13	1	2	2	0	0
71	9	0	0	13	1	2	2	0	0
71	9	1	0	13	1	2	2	0	0
71	9	2	0	13	1	2	2	0	0
71	9	3	0	13	1	2	2	0	0
72	0	0	0	13	1	2	2	0	0
72	0	1	0	13	1	2	2	0	0
72	0	2	0	13	1	2	2	0	0
72	0	3	0	13	1	2	2	0	0
72	1	0	0	13	1	2	2	0	0
72	1	1	0	13	1	2	2	0	0
72	1	2	0	13	1	2	2	0	0
72	1	3	0	13	1	2	2	0	0
72	2	0	0	13	1	2	2	0	0
72	2	1	0	13	1	2	2	0	0
72	2	2	0	13	1	2	2	0	0
72	2	3	0	13	1	2	2	0	0
72	3	0	0	13	1	2	2	0	0
72	3	1	0	13	1	2	2	0	0
72	3	2	0	13	1	2	2	0	0
72	3	3	0	13	1	2	2	0	0
72	4	0	0	13	1	2	2	0	0
72	4	1	0	13	1	2	2	0	0
72	4	2	0	13	1	2	2	0	0
72	4	3	0	13	1	2	2	0	0
72	5	0	0	13	1	2	2	0	0
72	5	1	0	13	1	2	2	0	0
72	5	2	0	13	1	2	2	0	0
72	5	3	0	13	1	2	2	0	0
72	6	0	0	13	1	2	2	0	0
72	6	1	0	13	1	2	2	0	0
72	6	2	0	13	1	2	2	0	0
72	6	3	0	13	1	2	2	0	0
72	7	0	0	13	1	2	2	0	0
72	7	1	0	13	1	2	2	0	0
72	7	2	0	13	1	2	2	0	0
72	7	3	0	13	1	2	2	0	0
72	8	0	0	13	1	2	2	0	0
72	8	1	0	13	1	2	2	0	0
72	8	2	0	13	1	2	2	0	0
72	8	3	0	13	1	2	2	0	0
72	9	0	0	13	1	2	2	0	0
72	9	1	0	13	1	2	2	0	0
72	9	2	0	13	1	2	2	0	0
72	9	3	0	13	1	2	2	0	0
73	0	0	0	13	1	2	2	0	0
73	0	1	0	13	1	2	2	0	0
73	0	2	0	13	1	2	2	0	0
73	0	3	0	13	1	2	2	0	0
73	1	0	0	13	1	2	2	0	0
73	1	1	0	13	1	2	2	0	0
73	1	2	0	13	1	2	2	0	0
73	1	3	0	13	1	2	2	0	0
73	2	0	0	13	1	2	2	0	0
73	2	1	0	13	1	2	2	0	0
73	2	2	0	13	1	2	2	0	0
73	2	3	0	13	1	2	2	0	0
73	3	0	0	13	1	2	2	0	0
73	3	1	0	13	1	2	2	0	0
73	3	2	0	13	1	2	2	0	0
73	3	3	0	13	1	2	2	0	0
73	4	0	0	13	1	2	2	0	0
73	4	1	0	13	1	2	2	0	0
73	4	2	0	13	1	2	2	0	0
73	4	3	0	13	1	2	2	0	0
73	5	0	0	13	1	2	2	0	0
73	5	1	0	13	1	2	2	0	0
73	5	2	0	13	1	2	2	0	0
73	5	3	0	13	1	2	2	0	0
73	6	0	0	13	1	2	2	0	0
73	6	1	0	13	1	2	2	0	0
73	6	2	0	13	1	2	2	0	0
73	6	3	0	13	1	2	2	0	0
73	7	0	0	13	1	2	2	0	0
73	7	1	0	13	1	2	2	0	0
73	7	2	0	13	1	2	2	0	0
73	7	3	0	13	1	2	2	0	0
